,lstrLevel,lsregion,lscc,lsccDesc,lsrcode,lsrcodeDesc,lsaa,lsaaDesc,lstt,lsttDesc,lsmm,lsmmDesc,lsyymm,lssumtotMale,lssumtotFemale,lssumtotTot
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6610,232667,250796,483463
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6610,270472,280628,551100
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6610,761288,780553,1541841
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6610,239238,242475,481713
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6610,133342,133743,267085
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6610,199094,223531,422625
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6610,528313,547170,1075483
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6610,97313,96055,193368
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6610,250884,258025,508909
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6610,696866,735271,1432137
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6610,162066,163472,325538
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6610,311220,325902,637122
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6610,253399,267473,520872
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6610,364145,372391,736536
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6610,273091,276394,549485
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6610,404724,413594,818318
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6611,2556115,2916798,5472913
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6611,651347,721006,1372353
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6611,605749,701369,1307118
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6611,576187,641744,1217931
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6611,394473,427781,822254
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6611,129547,141387,270934
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6611,362061,367300,729361
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6611,95751,105824,201575
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6611,151949,164577,316526
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6611,312723,325723,638446
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6611,787080,829215,1616295
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6611,377819,392673,770492
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6611,261933,274584,536517
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6611,112243,114934,227177
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6611,357503,373066,730569
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6611,246144,253062,499206
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6611,128652,131572,260224
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6611,280926,281874,562800
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6611,1287176,1339263,2626439
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6611,779559,794111,1573670
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6611,680108,688461,1368569
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6611,722110,728857,1450967
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6611,931456,937901,1869357
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6611,263395,265794,529189
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6611,549283,564423,1113706
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6611,186091,188281,374372
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6611,210432,210106,420538
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6611,252561,254460,507021
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6611,873150,906834,1779984
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6611,770154,789014,1559168
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6611,317652,317597,635249
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6611,254683,259500,514183
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6611,460403,478019,938422
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6611,635499,649683,1285182
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6611,478180,490285,968465
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6611,567579,575408,1142987
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6611,355694,358776,714470
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6611,175705,175963,351668
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6611,865438,931064,1796502
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6611,190927,207605,398532
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6611,345867,366293,712160
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6611,213961,225882,439843
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6611,204969,221660,426629
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6611,236064,236737,472801
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6611,222588,235973,458561
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6611,630173,669138,1299311
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6611,145464,142070,287534
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6611,497679,524683,1022362
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6611,157324,165063,322387
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6611,347796,357556,705352
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6611,349145,341844,690989
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6611,279672,298431,578103
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6611,411217,430670,841887
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6611,254492,267821,522313
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6611,476139,491781,967920
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6611,419189,445712,864901
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6611,447410,447319,894729
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6611,398484,428533,827017
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6611,443313,481142,924455
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6611,284393,307754,592147
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6611,89793,98386,188179
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6611,232927,250805,483732
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6611,269869,280788,550657
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6611,761091,780304,1541395
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6611,239402,242600,482002
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6611,133378,133737,267115
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6611,199407,223923,423330
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6611,528412,547371,1075783
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6611,97370,96027,193397
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6611,250892,257990,508882
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6611,696762,735320,1432082
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6611,162064,163417,325481
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6611,311315,325828,637143
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6611,253313,267418,520731
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6611,364130,372577,736707
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6611,273246,276586,549832
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6611,404980,413807,818787
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6612,2555426,2916162,5471588
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6612,651455,721515,1372970
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6612,606134,701958,1308092
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6612,576746,642453,1219199
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6612,394255,427851,822106
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6612,129432,141294,270726
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6612,362500,367197,729697
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6612,95652,105787,201439
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6612,151775,164445,316220
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6612,313097,325729,638826
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6612,787986,830080,1618066
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6612,378051,393138,771189
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6612,261834,274602,536436
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6612,112157,114895,227052
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6612,357453,373090,730543
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6612,246490,253073,499563
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6612,128575,131542,260117
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6612,281069,281833,562902
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6612,1286634,1339160,2625794
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6612,779221,794009,1573230
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6612,679575,688267,1367842
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6612,721690,728643,1450333
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6612,931541,938067,1869608
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6612,263199,265679,528878
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6612,549032,564346,1113378
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6612,185906,188231,374137
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6612,210408,210079,420487
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6612,252436,254436,506872
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6612,872661,906712,1779373
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6612,769682,788846,1558528
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6612,317538,317604,635142
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6612,254558,259463,514021
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6612,460095,477820,937915
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6612,635320,649516,1284836
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6612,477905,490160,968065
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6612,567271,575386,1142657
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6612,355557,358727,714284
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6612,175671,175924,351595
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6612,865666,931409,1797075
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6612,190822,207618,398440
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6612,345539,365939,711478
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6612,213882,225747,439629
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6612,204787,221544,426331
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6612,236008,236714,472722
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6612,222408,235879,458287
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6612,629917,669060,1298977
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6612,145500,142144,287644
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6612,497375,524508,1021883
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6612,157266,165007,322273
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6612,347579,357369,704948
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6612,349504,342210,691714
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6612,279555,298311,577866
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6612,411058,430671,841729
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6612,254271,267636,521907
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6612,475870,491551,967421
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6612,419181,445565,864746
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6612,447878,447403,895281
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6612,398001,428390,826391
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6612,443250,481271,924521
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6612,284337,307696,592033
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6612,89679,98314,187993
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6612,232872,250796,483668
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6612,270074,280903,550977
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6612,760886,780067,1540953
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6612,239441,242680,482121
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6612,133379,133678,267057
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6612,199500,224099,423599
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6612,528358,547430,1075788
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6612,97359,96012,193371
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6612,250921,257936,508857
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6612,696601,735358,1431959
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6612,162039,163431,325470
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6612,311212,325805,637017
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6612,253232,267366,520598
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6612,364396,372681,737077
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6612,273248,276698,549946
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6612,405170,413992,819162
0,0,0,10,กรุงเทพมหานคร, , ,0, ,0, ,0, ,6701,2554230,2915202,5469432
1,0,0,11,จังหวัดสมุทรปราการ, , ,0, ,0, ,0, ,6701,651750,722084,1373834
2,0,0,12,จังหวัดนนทบุรี, , ,0, ,0, ,0, ,6701,606434,702468,1308902
3,0,0,13,จังหวัดปทุมธานี, , ,0, ,0, ,0, ,6701,577473,643481,1220954
4,0,0,14,จังหวัดพระนครศรีอยุธยา, , ,0, ,0, ,0, ,6701,394217,427919,822136
5,0,0,15,จังหวัดอ่างทอง, , ,0, ,0, ,0, ,6701,129377,141198,270575
6,0,0,16,จังหวัดลพบุรี, , ,0, ,0, ,0, ,6701,362104,366989,729093
7,0,0,17,จังหวัดสิงห์บุรี, , ,0, ,0, ,0, ,6701,95598,105672,201270
8,0,0,18,จังหวัดชัยนาท, , ,0, ,0, ,0, ,6701,151675,164323,315998
9,0,0,19,จังหวัดสระบุรี, , ,0, ,0, ,0, ,6701,313003,325695,638698
10,0,0,20,จังหวัดชลบุรี, , ,0, ,0, ,0, ,6701,788529,831023,1619552
11,0,0,21,จังหวัดระยอง, , ,0, ,0, ,0, ,6701,378572,393798,772370
12,0,0,22,จังหวัดจันทบุรี, , ,0, ,0, ,0, ,6701,261713,274612,536325
13,0,0,23,จังหวัดตราด, , ,0, ,0, ,0, ,6701,112053,114836,226889
14,0,0,24,จังหวัดฉะเชิงเทรา, , ,0, ,0, ,0, ,6701,357618,373277,730895
15,0,0,25,จังหวัดปราจีนบุรี, , ,0, ,0, ,0, ,6701,246624,253068,499692
16,0,0,26,จังหวัดนครนายก, , ,0, ,0, ,0, ,6701,128480,131503,259983
17,0,0,27,จังหวัดสระแก้ว, , ,0, ,0, ,0, ,6701,281117,281736,562853
18,0,0,30,จังหวัดนครราชสีมา, , ,0, ,0, ,0, ,6701,1285961,1339025,2624986
19,0,0,31,จังหวัดบุรีรัมย์, , ,0, ,0, ,0, ,6701,778867,793824,1572691
20,0,0,32,จังหวัดสุรินทร์, , ,0, ,0, ,0, ,6701,679236,687959,1367195
21,0,0,33,จังหวัดศรีสะเกษ, , ,0, ,0, ,0, ,6701,721136,728422,1449558
22,0,0,34,จังหวัดอุบลราชธานี, , ,0, ,0, ,0, ,6701,931336,937987,1869323
23,0,0,35,จังหวัดยโสธร, , ,0, ,0, ,0, ,6701,263119,265577,528696
24,0,0,36,จังหวัดชัยภูมิ, , ,0, ,0, ,0, ,6701,548468,564107,1112575
25,0,0,37,จังหวัดอำนาจเจริญ, , ,0, ,0, ,0, ,6701,185825,188151,373976
26,0,0,38,จังหวัดบึงกาฬ, , ,0, ,0, ,0, ,6701,210250,209935,420185
27,0,0,39,จังหวัดหนองบัวลำภู, , ,0, ,0, ,0, ,6701,252129,254300,506429
28,0,0,40,จังหวัดขอนแก่น, , ,0, ,0, ,0, ,6701,872236,906400,1778636
29,0,0,41,จังหวัดอุดรธานี, , ,0, ,0, ,0, ,6701,769321,788532,1557853
30,0,0,42,จังหวัดเลย, , ,0, ,0, ,0, ,6701,317521,317508,635029
31,0,0,43,จังหวัดหนองคาย, , ,0, ,0, ,0, ,6701,254470,259346,513816
32,0,0,44,จังหวัดมหาสารคาม, , ,0, ,0, ,0, ,6701,459767,477451,937218
33,0,0,45,จังหวัดร้อยเอ็ด, , ,0, ,0, ,0, ,6701,634940,649280,1284220
34,0,0,46,จังหวัดกาฬสินธุ์, , ,0, ,0, ,0, ,6701,477702,490017,967719
35,0,0,47,จังหวัดสกลนคร, , ,0, ,0, ,0, ,6701,567040,575250,1142290
36,0,0,48,จังหวัดนครพนม, , ,0, ,0, ,0, ,6701,355442,358599,714041
37,0,0,49,จังหวัดมุกดาหาร, , ,0, ,0, ,0, ,6701,175582,175905,351487
38,0,0,50,จังหวัดเชียงใหม่, , ,0, ,0, ,0, ,6701,865603,931467,1797070
39,0,0,51,จังหวัดลำพูน, , ,0, ,0, ,0, ,6701,190748,207556,398304
40,0,0,52,จังหวัดลำปาง, , ,0, ,0, ,0, ,6701,345192,365625,710817
41,0,0,53,จังหวัดอุตรดิตถ์, , ,0, ,0, ,0, ,6701,213722,225647,439369
42,0,0,54,จังหวัดแพร่, , ,0, ,0, ,0, ,6701,204576,221288,425864
43,0,0,55,จังหวัดน่าน, , ,0, ,0, ,0, ,6701,235886,236632,472518
44,0,0,56,จังหวัดพะเยา, , ,0, ,0, ,0, ,6701,222173,235795,457968
45,0,0,57,จังหวัดเชียงราย, , ,0, ,0, ,0, ,6701,629787,668900,1298687
46,0,0,58,จังหวัดแม่ฮ่องสอน, , ,0, ,0, ,0, ,6701,145483,142142,287625
47,0,0,60,จังหวัดนครสวรรค์, , ,0, ,0, ,0, ,6701,496986,524194,1021180
48,0,0,61,จังหวัดอุทัยธานี, , ,0, ,0, ,0, ,6701,157212,164904,322116
49,0,0,62,จังหวัดกำแพงเพชร, , ,0, ,0, ,0, ,6701,347344,357217,704561
50,0,0,63,จังหวัดตาก, , ,0, ,0, ,0, ,6701,349842,342602,692444
51,0,0,64,จังหวัดสุโขทัย, , ,0, ,0, ,0, ,6701,279381,298090,577471
52,0,0,65,จังหวัดพิษณุโลก, , ,0, ,0, ,0, ,6701,410864,430547,841411
53,0,0,66,จังหวัดพิจิตร, , ,0, ,0, ,0, ,6701,254089,267384,521473
54,0,0,67,จังหวัดเพชรบูรณ์, , ,0, ,0, ,0, ,6701,475556,491342,966898
55,0,0,70,จังหวัดราชบุรี, , ,0, ,0, ,0, ,6701,419177,445543,864720
56,0,0,71,จังหวัดกาญจนบุรี, , ,0, ,0, ,0, ,6701,447887,447475,895362
57,0,0,72,จังหวัดสุพรรณบุรี, , ,0, ,0, ,0, ,6701,397782,428130,825912
58,0,0,73,จังหวัดนครปฐม, , ,0, ,0, ,0, ,6701,443142,481358,924500
59,0,0,74,จังหวัดสมุทรสาคร, , ,0, ,0, ,0, ,6701,284260,307690,591950
60,0,0,75,จังหวัดสมุทรสงคราม, , ,0, ,0, ,0, ,6701,89591,98251,187842
61,0,0,76,จังหวัดเพชรบุรี, , ,0, ,0, ,0, ,6701,232853,250865,483718
62,0,0,77,จังหวัดประจวบคีรีขันธ์, , ,0, ,0, ,0, ,6701,270089,280936,551025
63,0,0,80,จังหวัดนครศรีธรรมราช, , ,0, ,0, ,0, ,6701,760550,779605,1540155
64,0,0,81,จังหวัดกระบี่, , ,0, ,0, ,0, ,6701,239508,242720,482228
65,0,0,82,จังหวัดพังงา, , ,0, ,0, ,0, ,6701,133313,133652,266965
66,0,0,83,จังหวัดภูเก็ต, , ,0, ,0, ,0, ,6701,199608,224401,424009
67,0,0,84,จังหวัดสุราษฎร์ธานี, , ,0, ,0, ,0, ,6701,528409,547508,1075917
68,0,0,85,จังหวัดระนอง, , ,0, ,0, ,0, ,6701,97217,95995,193212
69,0,0,86,จังหวัดชุมพร, , ,0, ,0, ,0, ,6701,250900,257887,508787
70,0,0,90,จังหวัดสงขลา, , ,0, ,0, ,0, ,6701,696572,735213,1431785
71,0,0,91,จังหวัดสตูล, , ,0, ,0, ,0, ,6701,162003,163424,325427
72,0,0,92,จังหวัดตรัง, , ,0, ,0, ,0, ,6701,311096,325733,636829
73,0,0,93,จังหวัดพัทลุง, , ,0, ,0, ,0, ,6701,253171,267300,520471
74,0,0,94,จังหวัดปัตตานี, , ,0, ,0, ,0, ,6701,364628,372819,737447
75,0,0,95,จังหวัดยะลา, , ,0, ,0, ,0, ,6701,273300,276777,550077
76,0,0,96,จังหวัดนราธิวาส, , ,0, ,0, ,0, ,6701,405473,414278,819751
